"","GeneSymbol","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7220","TRPC1","7220",257.042767328335,-0.426998863062306,0.315402213697444,-1.35382329139869,0.175792760977783,0.540761766952682
"105374224","LOC105374224","105374224",19.5602057803277,-0.589568327099027,0.435293956768931,-1.35441422498771,0.175604261828383,0.540761766952682
"8944","SNORD73A","8944",68.7315374791127,-0.369219555930445,0.272695081725497,-1.35396485185645,0.175747591528449,0.540761766952682
"101928007","LOC101928007","101928007",40.2893197628205,0.547294380083168,0.404305655783252,1.35366491231221,0.175843307216848,0.540761766952682
"55521","TRIM36","55521",104.66761706037,0.474300882097981,0.350217303183197,1.35430453546116,0.175639239778683,0.540761766952682
"91272","BOD1","91272",481.605870855603,-0.268201584548814,0.198091396721596,-1.35392848446494,0.175759194896355,0.540761766952682
"222696","ZSCAN23","222696",87.3344835251529,-0.856817952448601,0.63283022735328,-1.35394599596185,0.175753607612623,0.540761766952682
"79792","GSDMD","79792",1860.87964946539,0.354147126323817,0.261383337658419,1.35489557022423,0.175450831209637,0.540761766952682
"441476","STPG3","441476",13.1685605027443,0.447251676783186,0.330088576831981,1.35494442454106,0.175435264303002,0.540761766952682
"59","ACTA2","59",313.958075521084,0.365051564887561,0.269641703592299,1.35383940994351,0.175787617397213,0.540761766952682
"144097","SPINDOC","144097",249.028502167722,0.230842561445872,0.170521803875286,1.35374219718379,0.175818640614022,0.540761766952682
"102725258","LOC102725258","102725258",77.724596330714,0.521658626985956,0.385310994020457,1.35386385304713,0.17577981758512,0.540761766952682
"107984521","LOC107984521","107984521",250.510214170728,-0.676932704683711,0.500072657259451,-1.35366870165129,0.175842097733417,0.540761766952682
"145200","LINC00239","145200",28.9901994791322,-0.337291531996897,0.249056757520967,-1.35427576972491,0.175648413497119,0.540761766952682
"7284","TUFM","7284",2254.06119800854,-0.180347740443269,0.13314743219216,-1.35449657176256,0.175578006387838,0.540761766952682
"107983950","LOC107983950","107983950",115.672527203053,0.370483024239145,0.273628270242852,1.353964719765,0.17574763367247,0.540761766952682
"116412","ZNF837","116412",12.7302285568648,-0.564892137854084,0.41730695431712,-1.35366097308029,0.175844564549744,0.540761766952682
"79799","UGT2A3","79799",3.76078746916423,-3.12280520953355,2.30718892239053,-1.35351083703104,0.17589249030869,0.540805391928022
"79658","ARHGAP10","79658",330.989081010142,-0.293502467872326,0.21685183022533,-1.35347009784215,0.175905496570589,0.540805391928022
"25836","NIPBL","25836",13359.5747714267,0.236352673942781,0.174643033596995,1.35334727686984,0.175944712337999,0.540854092477299
"10100","TSPAN2","10100",1662.20963892764,-0.3790192059915,0.280168228804067,-1.35282721959371,0.176110834769882,0.541292839387026
"10857","PGRMC1","10857",2272.69352003162,-0.315746941822938,0.233412643681998,-1.35274138042459,0.176138265704722,0.541305245301616
"8028","MLLT10","8028",2920.74307374861,0.174253751525294,0.128823126819419,1.35265891946218,0.176164620092975,0.541314339935094
"4135","MAP6","4135",4.92234989983057,0.955434248813736,0.706455845313996,1.35243307158012,0.176236815757685,0.541464273403442
"1195","CLK1","1195",18285.9600699392,0.240833661644633,0.178109215399833,1.3521684495886,0.176321434208434,0.541469713580705
"51301","GCNT4","51301",958.89117463951,-0.483174930906939,0.357348835051804,-1.35210999313009,0.176340130974824,0.541469713580705
"2651","GCNT2","2651",698.708914434095,0.40278293608866,0.297900725794099,1.35207101296911,0.176352599245946,0.541469713580705
"5698","PSMB9","5698",6763.93232896367,0.460827845500152,0.340789059196916,1.35223779362551,0.176299257065426,0.541469713580705
"105376569","LINC02751","105376569",195.90903541897,0.925931844819743,0.684829605912866,1.35206164690484,0.176355595191641,0.541469713580705
"101930370","GALNT7-DT","101930370",183.39140307271,0.207540644403514,0.153562744748802,1.351503873827,0.176534079832444,0.541700375899207
"102724748",NA,"102724748",1856.94483913775,0.219120420975451,0.162108318598235,1.35169140529126,0.176474055669335,0.541700375899207
"4163","MCC","4163",476.674527948327,0.297664079671249,0.220253534972749,1.35146107738101,0.176547780043907,0.541700375899207
"107986599","LOC107986599","107986599",228.272122401369,0.21140089354968,0.156404891623142,1.35162584338507,0.176495038677139,0.541700375899207
"120379","PIH1D2","120379",224.783543204657,0.273439954943695,0.202325502690185,1.35148536051042,0.176540006310316,0.541700375899207
"105378890","LOC105378890","105378890",36.4522996538328,-0.391400975140827,0.289679768315875,-1.35115053914995,0.176647214826522,0.541933606027056
"26034","IPCEF1","26034",5993.24291389568,-0.182921206862804,0.135397223131811,-1.35099673857216,0.176696477441336,0.54201287220438
"135458","HUS1B","135458",6.04846308122042,0.578467646854333,0.428242395661437,1.35079490661094,0.176761140130653,0.542139350522673
"1495","CTNNA1","1495",5700.0543854721,0.374968641118309,0.277655949152436,1.35047940540416,0.176862255364345,0.542220486775122
"400499","LOC400499","400499",4516.03039699606,0.514929569685814,0.381310708916685,1.35041990073855,0.17688133089198,0.542220486775122
"23035","PHLPP2","23035",817.387313097557,-0.210589338808327,0.155929274427533,-1.35054395386286,0.176841564671285,0.542220486775122
"100874362","HOXB-AS1","100874362",245.891745138686,-0.417818811226895,0.30936801862457,-1.35055592715915,0.176837726887974,0.542220486775122
"27439","TMEM121B","27439",758.889477910381,0.488452926921834,0.361728507015694,1.3503301991641,0.176910089599198,0.542236806616273
"79140","CCDC28B","79140",278.429630579086,0.229261079892151,0.169817345939369,1.35004512421249,0.177001508972986,0.542330969848809
"10220","GDF11","10220",767.563585460922,-0.360550220649972,0.267071243401962,-1.35001513475308,0.177011128200286,0.542330969848809
"4833","NME4","4833",232.683309611956,-0.341211698774017,0.25274573601824,-1.35001960527394,0.177009694239888,0.542330969848809
"2936","GSR","2936",3829.4697269444,0.310268455252752,0.229906805717586,1.34954010728104,0.177163546921787,0.542726088796016
"730227","BTG2-DT","730227",82.2420667024102,0.410312261679951,0.304109432186824,1.34922570052968,0.177264482156852,0.542891540456021
"3497","IGHE","3497",14.4155330512,-0.834229860811045,0.618301978198648,-1.34922722266146,0.177263993397748,0.542891540456021
"151903","CCDC12","151903",1473.85030908603,0.234326698424946,0.173695486423173,1.34906613436147,0.177315724693389,0.542953943729548
"171523","CYP2T1P","171523",104.078841450797,0.44328671140397,0.328602121493518,1.34900745433171,0.177334571772955,0.542953943729548
"1291","COL6A1","1291",56.6383771597488,-0.630030153753533,0.467079961573053,-1.34887001281684,0.177378721611706,0.542953943729548
"2678","GGT1","2678",503.091059327672,0.461487751759508,0.342115098250705,1.34892541755443,0.177360923164272,0.542953943729548
"81629","TSSK3","81629",1138.98630013185,-0.244545665182622,0.18133076010051,-1.34861655599454,0.177460160093306,0.543131373576576
"57633","LRRN1","57633",296.7170519124,0.680140443788083,0.504452706896496,1.34827395014382,0.177570287398244,0.543324690534324
"102723512","LOC102723512","102723512",15.3984697986543,0.484717958576849,0.35950531792235,1.34829148391497,0.177564650103438,0.543324690534324
"389170","LEKR1","389170",16.2560304278069,-0.629437746768304,0.466881347644169,-1.34817496981701,0.177602113130777,0.543350217323803
"8793","TNFRSF10D","8793",972.553680061394,0.390173023120382,0.289474471848063,1.34786677605607,0.177701235703518,0.543581595942359
"114599","SNORD15B","114599",29.2618532563638,0.429015025648235,0.318342294789643,1.34765324202907,0.177769937567081,0.543624418287638
"51729","WBP11","51729",4839.59394098094,0.247852395366151,0.183924758993631,1.34757493619841,0.177795136429384,0.543624418287638
"3489","IGFBP6","3489",3.53240786239584,-0.738665449459084,0.548191738123923,-1.34745819407461,0.177832709050875,0.543624418287638
"55269","PSPC1","55269",3058.09918310176,0.101324469760356,0.0751963329798274,1.347465571061,0.177830334645372,0.543624418287638
"105371267","CHD9NB","105371267",4.98068049203105,0.935007021429584,0.693767912987936,1.3477230698126,0.177747469188142,0.543624418287638
"107986910","LOC107986910","107986910",13.2961205828367,0.617220310712951,0.458102762606534,1.34734029369538,0.177870660447722,0.543668605209959
"2829","XCR1","2829",73.5844819850358,0.665369388707501,0.493894575100084,1.3471891011815,0.177919337198376,0.543745558591469
"93349","SP140L","93349",5637.86460170652,0.28239532298204,0.209679789761501,1.34679323793318,0.178046833182409,0.543849886506845
"5577","PRKAR2B","5577",2991.29772558999,-0.396134759005487,0.294118027092954,-1.34685644032384,0.178026472978615,0.543849886506845
"100507398","INTS6-AS1","100507398",149.34539942286,-0.280173322290198,0.208034775560228,-1.34676196100245,0.17805690946581,0.543849886506845
"150291","MORC2-AS1","150291",191.144134119516,-0.298431849489232,0.221572784885445,-1.3468795350635,0.178019033603686,0.543849886506845
"85377","MICALL1","85377",703.138011389091,0.184320683661712,0.136866553851592,1.34671823374449,0.178070997500901,0.543849886506845
"90141","EFCAB11","90141",121.064394713799,0.197195894193454,0.146447052846802,1.34653371549744,0.178130454672563,0.543959675361458
"92579","G6PC3","92579",320.487398083879,0.257704073251035,0.191394570108712,1.34645446370114,0.178155996452996,0.543965880961918
"51676","ASB2","51676",104.553953046371,-0.488252021932455,0.362659362020319,-1.34631026540299,0.178202476602776,0.544036007868457
"25855","BRMS1","25855",1601.60754735241,0.301954942281562,0.224360818227583,1.34584525349373,0.178352427667246,0.544379426913822
"91442","FAAP24","91442",123.140922709194,-0.257678660252027,0.191466555023723,-1.34581551446465,0.178362020720619,0.544379426913822
"105378716","LINC01562","105378716",4.42198317762759,-0.621419650232551,0.461885498471845,-1.34539761973157,0.178496863526973,0.544394031926475
"107985203","LOC107985203","107985203",115.661963551989,0.337246112377821,0.25065866370826,1.34543968035487,0.178483288322,0.544394031926475
"100499194","LINC02992","100499194",13.498791813639,0.606243589338723,0.450580515310419,1.34547227130109,0.178472770014797,0.544394031926475
"644890","MEIG1","644890",4.56418701677302,0.643356266853305,0.478202666170801,1.34536319507578,0.17850797476991,0.544394031926475
"399940","TRIM51EP","399940",168.628500050805,-0.611351733338304,0.454372103582687,-1.34548694455017,0.178468034563628,0.544394031926475
"105370044","LOC105370044","105370044",5.84414863275973,-0.620063241432536,0.460871448535309,-1.34541474288145,0.178491336881129,0.544394031926475
"100996425","ARLNC1","100996425",3.41578357371232,-0.718318682715159,0.533951106220217,-1.34528924904765,0.178531844062479,0.544395072208441
"107987234","LOC107987234","107987234",204.257064089256,0.597325351630928,0.44410036136185,1.34502334066833,0.178617697165534,0.544585093822126
"100101148","FKBP6P1","100101148",62.2967013621351,-0.288934118219641,0.214847337421827,-1.34483453082015,0.178678676324029,0.544699237521131
"84793","FOXD2-AS1","84793",110.688623049724,0.282372128121533,0.209993423715354,1.34467129077475,0.178731409787862,0.544716459387717
"54971","BANP","54971",1303.52860618993,-0.324350854928417,0.241201238356571,-1.34473130046258,0.178712022765857,0.544716459387717
"285367","RPUSD3","285367",455.36164251536,0.218390428855431,0.162444073129799,1.34440379785927,0.178817846381835,0.54479657420775
"55824","PAG1","55824",14028.2390622133,0.335442089579048,0.249552202854525,1.34417603107512,0.178891470538759,0.54479657420775
"105376063","LOC105376063","105376063",10.1513294962057,-0.570456554714762,0.424421575124857,-1.34408000947394,0.178922515662749,0.54479657420775
"7248","TSC1","7248",4425.5634112605,-0.180192352556731,0.134063271953015,-1.34408440083338,0.17892109578751,0.54479657420775
"160897","GPR180","160897",777.342499986704,0.367283433436597,0.273242991708458,1.34416414906069,0.17889531194265,0.54479657420775
"55647","RAB20","55647",478.884546285691,0.634193700380878,0.471764707877777,1.34430085547048,0.17885111905912,0.54479657420775
"9146","HGS","9146",2865.8159885769,0.209240883011066,0.155630682419924,1.34447063880688,0.178796244751046,0.54479657420775
"7422","VEGFA","7422",936.188558326085,0.318252990677191,0.236819640713663,1.34386231529668,0.178992914069221,0.54489403279026
"284751","LINC01270","284751",781.504528753464,0.6704843629097,0.498933401943425,1.3438353902506,0.179001622579253,0.54489403279026
"107986940","LOC107986940","107986940",10.5738889592161,0.539864379216394,0.401756549997545,1.34375999400556,0.179026010062089,0.544896582585715
"100506504","PRKCZ-AS1","100506504",231.354404323104,-0.350483646544048,0.260869335587915,-1.34352182771567,0.179103062971978,0.544940450230845
"258010","SVIP","258010",1390.51964582175,-0.174070728894516,0.129551829270909,-1.34363775389472,0.179065554796509,0.544940450230845
"8175","SF3A2","8175",725.181978680968,0.260820845639395,0.194135777300401,1.34349705791636,0.17911107805366,0.544940450230845
"105378728","LOC105378728","105378728",38.1333795662918,0.323285159245536,0.240709680134761,1.34305009696555,0.179255752776912,0.545093916119358
"51000","SLC35B3","51000",1366.25624655254,0.275494751544492,0.205103123389667,1.34320115165234,0.179206848866431,0.545093916119358
"8635","RNASET2","8635",8036.04002734637,-0.311160308078827,0.231657878521847,-1.34318897360308,0.179210791138598,0.545093916119358
"26150","RIBC2","26150",9.13185885853253,0.619800863901177,0.461478046574918,1.3430776794288,0.179246822222074,0.545093916119358
"116068","LYSMD3","116068",2550.15859832798,0.213527468987148,0.158999929206019,1.34294065446078,0.179291190954392,0.545130036307848
"11156","PTP4A3","11156",621.097487487583,-0.242551184118483,0.180637691644252,-1.34274957740361,0.179353075404189,0.545174915751725
"401565","CIMIP2A","401565",99.1043010412324,0.381252617669668,0.283933289327676,1.34275420318778,0.179351577056092,0.545174915751725
"55924","INKA2","55924",8844.68703798441,-0.442455179447663,0.329614622611397,-1.34234087050592,0.179485497309971,0.545265784257055
"441191","RNF216P1","441191",673.559370791877,-0.179428834387821,0.133667699959775,-1.3423499801509,0.179482544973835,0.545265784257055
"56624","ASAH2","56624",50.6158498693614,-0.476387181109926,0.354880310897839,-1.34238831087777,0.179470122800742,0.545265784257055
"9937","DCLRE1A","9937",566.278716744587,0.37792981485974,0.281555241160308,1.34229365897174,0.179500798629354,0.545265784257055
"162979","ZNF296","162979",101.413078084818,0.357981582673737,0.266636407591573,1.34258328000759,0.179406947347312,0.545265784257055
"100506178","STEAP1B-AS1","100506178",36.9097809049019,-0.690445942646703,0.514530321307927,-1.34189553861782,0.179629868520946,0.545355576958058
"3939","LDHA","3939",11097.3071851652,0.394371959577086,0.29390408403319,1.34183899102453,0.179648206741046,0.545355576958058
"3636","INPPL1","3636",6991.16148484887,0.261282740381502,0.194716855093571,1.34185990347853,0.179641424730868,0.545355576958058
"225","ABCD2","225",1201.19700410417,-0.446760027660774,0.332913771243465,-1.34196920119009,0.179605982049842,0.545355576958058
"25813","SAMM50","25813",916.688676949006,-0.206242126520379,0.153679132195392,-1.34203078566423,0.179586013940822,0.545355576958058
"57412","AS3MT","57412",77.406237625022,-0.418361409707781,0.311803930234075,-1.34174514539862,0.179678643675655,0.545376421011059
"105376731","TRCG1P","105376731",109.360362443244,0.623619793377801,0.464889971589188,1.34143524594865,0.1797791805344,0.545540217788611
"28773","IGLV9-49","28773",49.5383703498994,0.559605466624714,0.417169757089697,1.34143345032654,0.17977976318775,0.545540217788611
"79609","VCPKMT","79609",1994.00122694893,-0.371871892441454,0.27724830468624,-1.34129546026367,0.179824543161337,0.54560454755665
"3749","KCNC4","3749",607.803063141192,-0.381667619621593,0.284594847457983,-1.34109110910007,0.179890873596193,0.545627484748433
"343990","CRACDL","343990",99.0432491019354,-0.485753789328596,0.362257096452963,-1.34090896792596,0.179950010204654,0.545627484748433
"7324","UBE2E1","7324",2554.18304011304,0.353218699408019,0.263414042946446,1.34092584987897,0.179944528456364,0.545627484748433
"28622","TRBJ2-7","28622",189.735441899608,-0.476569814880619,0.355395642810471,-1.34095570534265,0.179934834376038,0.545627484748433
"58525","WIZ","58525",807.892136896875,0.171502895360891,0.127874118726301,1.34118535532567,0.17986027991326,0.545627484748433
"7984","ARHGEF5","7984",304.565989703283,0.376901856112397,0.281130540122438,1.34066493077646,0.180029265505114,0.545685888379009
"9790","BMS1","9790",2046.55352827803,-0.235322346118263,0.175511972481179,-1.34077660225428,0.179992995035967,0.545685888379009
"26156","RSL1D1","26156",4649.88188095007,-0.176209904286207,0.131440458326178,-1.34060628310448,0.180048316219722,0.545685888379009
"90379","DCAF15","90379",1169.95587039236,0.213789268456406,0.159477676680912,1.34055921120648,0.180063607821494,0.545685888379009
"285636","RIMOC1","285636",1536.52823977246,0.398131546311253,0.297018313971995,1.34042760187775,0.180106367059461,0.545706814692292
"7916","PRRC2A","7916",12960.8420225424,0.274987904072581,0.205162609401848,1.34034122920501,0.18013443322549,0.545706814692292
"374378","GALNT18","374378",64.1953693704364,0.292558071205677,0.218286580399388,1.34024762617288,0.180164852512509,0.545706814692292
"102723603","CDC27P11","102723603",6.82709795793737,-0.539022143912454,0.402165674773309,-1.3402987319002,0.180148243605443,0.545706814692292
"105371661","LOC105371661","105371661",242.911495113308,-0.564756851326617,0.421485324219303,-1.33992055920972,0.180271173307681,0.545919138317411
"23315","SLC9A8","23315",5334.40045896275,0.359693739547453,0.268450835134316,1.33988683390567,0.180282139159968,0.545919138317411
"26788","SNORD60","26788",3.77640539181647,-0.66039942545613,0.492928254609328,-1.33974755815029,0.180327430208472,0.545984831217433
"23053","ZSWIM8","23053",6409.00872037385,0.271992422736471,0.2030494753005,1.33953767836109,0.180395696930188,0.546056521451273
"22992","KDM2A","22992",22599.861202806,0.221670943774204,0.165484163359416,1.33952965210789,0.180398307977074,0.546056521451273
"8543","LMO4","8543",1435.46965122311,0.381692119563079,0.284967419402905,1.33942371504378,0.180432773343143,0.546089406097271
"23190","UBXN4","23190",9842.74849783639,0.205436533401638,0.153410095758255,1.33913307586593,0.180527354465043,0.546150943128491
"56203","LMOD3","56203",46.7827055287124,0.371964093422223,0.277808857198383,1.33892092992774,0.180596415205724,0.546150943128491
"3157","HMGCS1","3157",2296.14853303079,0.203309909768358,0.151815167287215,1.33919366161696,0.180507635337274,0.546150943128491
"84504","NKX6-2","84504",160.787151319285,-0.327065062385103,0.244257084342635,-1.33901975971476,0.180564240297443,0.546150943128491
"55065","SLC52A1","55065",8.17702701166204,0.696739515245876,0.520383307347644,1.33889674285885,0.180604290167717,0.546150943128491
"54495","TMX3","54495",5414.47721386804,0.241381361364689,0.180257597249645,1.33909119530974,0.180540986460788,0.546150943128491
"51710","ZNF44","51710",3543.55206962765,-0.174645581383903,0.130451183207524,-1.33878112171718,0.180641938273072,0.546150943128491
"117286","CIB3","117286",173.051812058994,0.47749937629796,0.356649625957902,1.33884726505874,0.180620400222734,0.546150943128491
"92906","HNRNPLL","92906",1475.19473948644,0.372950908778876,0.27863155157997,1.33850924873393,0.180730487458724,0.546204547912743
"107984041","LOC107984041","107984041",2.68580976388285,0.927539666366918,0.692951288521405,1.33853516362755,0.18072204557355,0.546204547912743
"3561","IL2RG","3561",23818.1561059949,0.294413352070224,0.219947752494273,1.33856040232959,0.180713824242078,0.546204547912743
"150696","PROM2","150696",14.2213746082791,-0.399435634771651,0.298440193648746,-1.33841098911017,0.180762498602988,0.546223619532638
"6311","ATXN2","6311",1330.54045337642,0.282324877505676,0.210950753488929,1.33834495888868,0.180784012377083,0.546223619532638
"55818","KDM3A","55818",6733.27285519826,-0.214207240293282,0.16009662656092,-1.33798721993541,0.180900602895071,0.546351288267804
"133619","PRRC1","133619",2334.16801735347,0.167445862811309,0.125147733235875,1.33798558297265,0.180901136525045,0.546351288267804
"105377769","TRIM7-AS2","105377769",14.4938381165464,-0.379378746502589,0.283557448823879,-1.33792551765489,0.180920717897308,0.546351288267804
"105372397","MAP4K1-AS1","105372397",266.729381000012,-0.330536968349234,0.247051087925801,-1.33792962064797,0.180919380266116,0.546351288267804
"81930","KIF18A","81930",55.561553740117,0.382107370010894,0.285617642088874,1.3378283190644,0.180952408098855,0.546375677749093
"112268251","LOC112268251","112268251",14.4673412917304,-0.355679297498779,0.265897703427906,-1.33765464279467,0.181009043007802,0.546475370187176
"105379355","LOC105379355","105379355",10.0042051243252,-0.484078431919957,0.361978265264732,-1.33731353059535,0.181120316188318,0.546668650660749
"5214","PFKP","5214",1046.63399935201,0.304765775104814,0.227882981818121,1.33737838900166,0.181099155014713,0.546668650660749
"6230","RPS25","6230",42678.7616495617,-0.239008712007838,0.178736737120353,-1.33721089384608,0.181153806948463,0.546698419873944
"9123","SLC16A3","9123",2880.32947852679,0.419809892782702,0.314024353887708,1.33687049295808,0.181264913953761,0.54696238641916
"23461","ABCA5","23461",2128.36998235576,-0.218128777364897,0.163187509377687,-1.33667569409404,0.181328519142856,0.547082967261365
"1728","NQO1","1728",92.7551836333054,0.389814364477069,0.291646272402141,1.33659985182176,0.181353287432672,0.547086357837961
"100534592","URGCP-MRPS24","100534592",190.128646020222,-0.165282816135122,0.12367276813596,-1.33645279091204,0.181401321197473,0.547159923069628
"100463285","MTRNR2L4","100463285",12.6827869288399,-0.644735959313331,0.482485854339696,-1.33627950646487,0.181457932341355,0.547259337658274
"107985763","TRN-GTT11-1","107985763",43.8724438356104,-0.390588297890203,0.292329619165306,-1.33612289786255,0.181509106850292,0.547342332112869
"63920","FAM200C","63920",31.041206673004,0.568118746527015,0.425293321970505,1.33582804426545,0.181605484311817,0.54741892860954
"9585","KIF20B","9585",769.149289783192,0.308153659430374,0.23068193492673,1.3358378475898,0.181602279333369,0.54741892860954
"10867","TSPAN9","10867",289.053571713913,-0.498810006580834,0.373375255331853,-1.3359482168616,0.181566199455475,0.54741892860954
"11196","SEC23IP","11196",2954.43751274879,0.214244249633948,0.16040373742684,1.33565622017794,0.18166166518324,0.547516947897591
"54432","YIPF1","54432",1681.43718309407,0.319848225504061,0.239641017744955,1.33469732566596,0.181975429223966,0.548376336619024
"107985848","LOC107985848","107985848",3.71740458207732,-0.665299811455095,0.498503915112241,-1.3345929516026,0.182009606160085,0.548376336619024
"150465","TTL","150465",1913.39815350003,0.118836524364152,0.0890499920370672,1.33449225143879,0.182042584602784,0.548376336619024
"100506514",NA,"100506514",14.1480150985342,0.870969507028693,0.652647071456463,1.33451837159863,0.182034030048054,0.548376336619024
"388566","ZNF470","388566",254.68577638102,-0.480062174809335,0.359752654696025,-1.33442288345298,0.182065304603135,0.548376336619024
"100505741","SPATA1","100505741",739.812491213712,0.377456747100304,0.282905685062205,1.33421407568147,0.182133707817797,0.548510963359129
"256586","LYSMD2","256586",1445.06073567424,0.532596638428501,0.399370335013313,1.33359088478804,0.182337971890022,0.549054658197727
"9509","ADAMTS2","9509",9.15820923086355,1.08511938074115,0.813836245726646,1.33333872316326,0.18242067148527,0.549232205182326
"100996583","LOC100996583","100996583",64.9161315710204,-0.272413018121792,0.204345220654756,-1.33310197933152,0.182498339931271,0.549272395347836
"708","C1QBP","708",811.565763715211,-0.137923030163936,0.103452181179171,-1.33320562787424,0.182464332981973,0.549272395347836
"105373142","LOC105373142","105373142",6.70717561846701,0.64623713020745,0.484769605018767,1.33308095952598,0.182505237074689,0.549272395347836
"284422","SMIM24","284422",23.9196899401462,-0.460259731364863,0.345298295218903,-1.33293369164501,0.182553564906898,0.549346388973314
"51614","ERGIC3","51614",3144.02562607711,-0.225105014222835,0.168892978260697,-1.33282636460689,0.182588791619207,0.549380944146321
"9819","TSC22D2","9819",1680.90536779951,0.230748331845328,0.173190598429072,1.33233751680711,0.182749304233603,0.549792406885594
"11112","HIBADH","11112",461.634345904409,-0.182128119131143,0.136742531911031,-1.33190541805706,0.182891270433672,0.549866044608444
"100616184","MIR4477A","100616184",68.9682714691796,0.645704504736558,0.484790661781685,1.33192438642173,0.182885036655681,0.549866044608444
"100287175","LOC100287175","100287175",19.7948547393229,-0.409976652040851,0.307777864783972,-1.33205372754344,0.182842534087901,0.549866044608444
"102724279","CLEC4OP","102724279",54.9539233320465,-0.951880610970538,0.714678008517789,-1.33190135924946,0.182892604343789,0.549866044608444
"84503","ZNF527","84503",343.502336511045,-0.318623645653412,0.239190264809255,-1.33209286718881,0.182829673918209,0.549866044608444
"57190","SELENON","57190",1906.15729603821,0.268314978671538,0.201525208898847,1.33142141441081,0.183050387049791,0.550153246246187
"9095","TBX19","9095",296.81883935686,0.235856710226164,0.177265537250229,1.33052771500208,0.183344461072589,0.550153246246187
"51255","RNF181","51255",1698.4249492517,0.294657470489456,0.221406170778592,1.33084579103315,0.183239757265522,0.550153246246187
"105374498","LOC105374498","105374498",5.08864800772869,0.754588930597081,0.567005767032919,1.33083113871269,0.183244579521452,0.550153246246187
"64083","GOLPH3","64083",3988.37888046706,0.206068885903231,0.154862501002863,1.33065709625484,0.183301866192247,0.550153246246187
"285600","KIAA0825","285600",944.454796864908,0.561811006404999,0.422087205295777,1.33103064806551,0.183178926656229,0.550153246246187
"54435","HCG4","54435",14.0219190560555,-0.610579656211751,0.458567805150422,-1.33149263719346,0.183026966063044,0.550153246246187
"5071","PRKN","5071",17.7983295547346,-0.553723046283779,0.415921404814807,-1.33131654171617,0.183084877557678,0.550153246246187
"5423","POLB","5423",2175.94948616496,0.307711296314629,0.231183827453599,1.33102431819712,0.18318100936848,0.550153246246187
"6812","STXBP1","6812",97.6495632031583,-0.426516528949647,0.320372810784708,-1.33131312830497,0.183086000240495,0.550153246246187
"8881","CDC16","8881",2479.86676541774,-0.26754728742314,0.201083738029033,-1.33052672506272,0.183344787008572,0.550153246246187
"5888","RAD51","5888",111.705681624224,0.297955610332196,0.223897940746448,1.33076530020262,0.183266248932209,0.550153246246187
"105372236","LOC105372236","105372236",15.9497574933588,0.67456675029634,0.506912799888224,1.33073528710477,0.183276127764906,0.550153246246187
"1785","DNM2","1785",10285.2537439866,0.249999433387614,0.187800491982512,1.33119690341863,0.18312423005436,0.550153246246187
"9762","LZTS3","9762",159.427816354467,-0.34843768086625,0.261762456060288,-1.33112168227058,0.183148975675049,0.550153246246187
"105378726","LOC105378726","105378726",37.3746187820187,0.442542898269953,0.332707773367898,1.33012491349459,0.183477118292149,0.550457344434705
"100507459","NRSN2-AS1","100507459",47.7566417896543,0.333491615376211,0.250745135115626,1.33000233572798,0.183517501727432,0.550457344434705
"3654","IRAK1","3654",2736.81614761164,0.267059771846437,0.200793149259641,1.3300243202078,0.183510258421934,0.550457344434705
"25792","CIZ1","25792",2734.80220475124,0.331190389157338,0.249046697913859,1.32983248495787,0.183573470209819,0.550524648377851
"28738","TRAJ17","28738",22.877853802728,-0.657445972368628,0.494398404693283,-1.32978983372023,0.18358752644496,0.550524648377851
"100129617","LOC100129617","100129617",76.1992932518398,0.517153952865322,0.388929053661161,1.32968711901856,0.183621380598573,0.550554814602796
"3804","KIR2DL3","3804",217.83897135829,0.546283167649895,0.410924745732436,1.32939953926648,0.183716189768926,0.550767711696476
"150786","RAB6D","150786",61.3107909462262,0.381223038690789,0.286788584789015,1.32928247116686,0.183754795112722,0.550812080492054
"58155","PTBP2","58155",1973.17156972022,0.258253649097993,0.194367223227785,1.32868929652474,0.183950497638482,0.55088540311992
"100287902","LGALS8-AS1","100287902",515.321920208673,0.362479281338684,0.27278803471449,1.32879465082869,0.1839157274619,0.55088540311992
"79644","SRD5A3","79644",205.837014681857,0.299033981301865,0.225081460731058,1.32855891520613,0.183993534242836,0.55088540311992
"100499177","THAP9-AS1","100499177",2558.17691547628,-0.225385457115051,0.169637549485074,-1.32862952688952,0.183970225629501,0.55088540311992
"107986491",NA,"107986491",49.9264548445582,-0.521984297905483,0.392788125972294,-1.32892076768711,0.183874111401207,0.55088540311992
"401331","RASA4CP","401331",235.48374211696,-0.318820954853679,0.239880876529487,-1.3290803313139,0.183821468564489,0.55088540311992
"100861549","LINC00562","100861549",26.1607402332395,-0.413532589583356,0.311263304632913,-1.32856197125791,0.183992525407998,0.55088540311992
"1158","CKM","1158",6.9165778250956,0.588752636126659,0.44304661231823,1.32887289905238,0.183889906279572,0.55088540311992
"107985478","LOC107985478","107985478",4.7284563403282,0.729322266282562,0.548946741024856,1.32858474561841,0.183985007481063,0.55088540311992
"64780","MICAL1","64780",10579.3430881416,0.335814837426277,0.252865667550091,1.3280365052316,0.184166047471943,0.551204323368906
"23193","GANAB","23193",12682.7421489743,-0.0947832459288521,0.0713736720191267,-1.32798612215793,0.184182691590288,0.551204323368906
